ISBN,Title,Author,Book type,Original Price (RRP),Discounted price,ISBN-10,Published Date,Publisher,No. of Pages
9780702069918,Macleod's Clinical Examination,J Alastair Innes,eText,,$73.95, 9780702069918,,,14
9780345454300,A Spell for Chameleon,Piers Anthony,eBook,,$6.99, 9780345454300,2002-3-26,'1',
9780988443112,Why Do I Do That? Psychological Defense Mechanisms and the Hidden Ways They Shape Our Lives,Joseph Burgo,eBook,,$14.36, 9780988443112,,,
9780241243626,book not found,,,,, 9780241243626,2015-6-4,'Penguin Books Ltd',1040
9780241317952,The Stress Solution,Dr Rangan Chatterjee,eBook,,$19.99, 9780241317952,,'Penguin Books Ltd',
9780748109593,The Burning Girl,Mark Billingham,eBook,,$12.99, 9780748109593,2008-9-4,"'Little, Brown Book Group', 'Digital original'",448
9780141932071,book not found,,,,,,,,
9780393066395,book not found,,,,, 9780393066395,,,
9780340911709,The Fall,Robert Muchamore,Paperback,$19.99,$18.25, 9780340911709,2007-3-1,"'13+ years old', 'GB'",352
9780748126743,The Merchant's House,Kate Ellis,eBook,,$12.99, 9780748126743,2011-1-20,"'Little, Brown Book Group', 'Digital original'",256
9781407034508,Mort,Terry Pratchett,eBook,,$15.99, 9781407034508,2009-5-27,'Transworld',320
9780575086227,The First Law Trilogy Boxed Set,Joe Abercrombie,eBook,,$21.99, 9780575086227,2012-8-30,'Orion',1600
9780062368232,book not found,,,,,,,,
9780141355177,First Prize for the Worst Witch,Jill Murphy,eBook,,$9.99, 9780141355177,2018-9-6,'6 - 8 years old',208
9780230738126,book not found,,,,,,,,
9780141916224,One-hit Wonder,Lisa Jewell,eBook,,$15.99, 9780141916224,,'Penguin Books Ltd',
9780755396528,The Other Daughter,Lisa Gardner,eBook,,$11.99, 9780755396528,,'Digital original',
9781401306113,book not found,,,,, 9781401306113,2013-7-16,'Hachette Books',416
9780547761404,book not found,,,,, 9780547761404,,'7+',
9780393634563,The Odyssey,Homer,eBook,$62.65,$50.99, 9780393634563,,,
9780755389940,Watch Your Back (The Baltimore Series Book 4),Karen Rose,eBook,,$11.99, 9780755389940,2013-11-7,"'Headline', 'Digital original'",544
9780463567456,book not found,,,,, 9780463567456,,,
9780241966167,Monty,Spike Milligan,eBook,,$14.99, 9780241966167,2012-12-13,"'0 - 2 years old', '3'",128
9780586066232,The Songs of Distant Earth,Arthur C Clarke,Paperback,,$23.50, 9780586066232,,"'GB', '0.16'",
9780748117215,Towers of Midnight,Robert Jordan,eBook,,$12.99, 9780748117215,2011-1-31,"'Little, Brown Book Group', 'Digital original'",672
9780141986203,Good Economics for Hard Times,Abhijit V. Banerjee,eBook,,$21.99, 9780141986203,,'Penguin Books Ltd',
9781405517829,Dark Witch,Nora Roberts,eBook,,$11.99, 9781405517829,2013-10-31,"'Little, Brown Book Group', '1'",368
9780241248805,Anything is Possible,Elizabeth Strout,eBook,,$15.99, 9780241248805,,'Penguin Books Ltd',
9780241413210,The Beach House,Beth Reekles,eBook,,$9.99, 9780241413210,2019-5-11,"'9 - 12 years old', 'Digital original'",208
9780307788641,Alicia,Alicia Appleman-Jurman,eBook,$13.70,$11.99, 9780307788641,,,
9780061213731,book not found,,,,,,,,
9780141919959,Nineteen Eighty-Four,George Orwell,eBook,,$10.99, 9780141919959,2004-1-29,'Penguin Books Ltd',400
9780307537928,Low Level Hell,Hugh L. Mills Jr.,eBook,$25.70,$20.99, 9780307537928,,,
9781405521284,The Far Side of the Sun,Kate Furnivall,eBook,,$12.99, 9781405521284,,'Digital original',
9780241981344,The Man Who Solved the Market,Gregory Zuckerman,eBook,,$18.99, 9780241981344,,'Penguin Books Ltd',
9780230765061,book not found,,,,,,,,
9780785171393,Hulk,Greg Pak,eBook,$13.19,$10.99, 9780785171393,,,
9780060739805,book not found,,,,,,,,
9781401928926,The Power Is Within You,Louise Hay,eBook,$10.26,$9.99, 9781401928926,,,
9780768487817,The Gateway to the Seer Realm,Barbie Breathitt,eBook,$24.93,$20.99, 9780768487817,,'1',
9781405528528,Age of Iron,Angus Watson,eBook,,$11.99, 9781405528528,2014-9-2,"'Little, Brown Book Group'",560
9780062242273,book not found,,,,,,,,
9780141927237,Artemis Fowl and the Opal Deception,Eoin Colfer,eBook,,$12.99, 9780141927237,2006-4-6,'9 - 12 years old',384
9781405926416,Last Seen Alive,Claire Douglas,eBook,,$15.99, 9781405926416,,'Penguin Books Ltd',
9781407013350,Nemesis,Jo Nesbo,eBook,,$15.99, 9781407013350,2010-4-1,'Random House',720
9780307952219,"Finding Ultra, Revised and Updated Edition",Rich Roll,eBook,$25.70,$20.99, 9780307952219,,,
9780748114696,Fever of the Bone,Val McDermid,eBook,,$11.99, 9780748114696,2009-9-3,"'Little, Brown Book Group', 'Digital original'",448
9780571342624,"Who am I, again?",Lenny Henry,eBook,$18.69,$15.99, 9780571342624,,'Faber & Faber',
9780297864073,Sophie's World,Jostein Gaarder,eBook,,$12.99, 9780297864073,,'Digital original',
9781101984826,book not found,,,,, 9781101984826,2018-1-9,'12',
9780330513081,book not found,,,,, 9780330513081,,,
9780547526843,Gettysburg,Stephen W. Sears,eBook,,$11.99, 9780547526843,,,
9780871409508,The New Annotated Frankenstein (The Annotated Books),Mary Shelley,eBook,$54.95,$43.99, 9780871409508,2017-8-8,'0',416
9780141975962,The Rise and Fall of the British Nation,David Edgerton,eBook,,$18.99, 9780141975962,,'Penguin Books Ltd',
9780241345719,The Light that Failed,Ivan Krastev,eBook,,$15.99, 9780241345719,,'Penguin Books Ltd',
9780670922888,The Charisma Myth,Olivia Fox Cabane,eBook,,$16.99, 9780670922888,,'Penguin Books Ltd',
9780141919140,Percy Jackson and the Battle of the Labyrinth,Rick Riordan,eBook,,$12.99, 9780141919140,2009-3-5,"'9 - 12 years old', '4'",352
9780765377104,Death's End,Cixin Liu,Hardcover,,$51.95, 9780765377104,2016-9-20,"'TOR BOOKS                     ', '24.13 x 16.51 x 5.08'",608
9781291841527,book not found,,,,, 9781291841527,,,
9780141964041,Thursday's Child,Nicci French,eBook,,$15.99, 9780141964041,2014-4-10,'Penguin Books Ltd',320
9781311206527,The Side Hustle,Nick Loper,eBook,,$0.00, 9781311206527,,,
9780241965214,Funny Girl,Nick Hornby,eBook,,$15.99, 9780241965214,,'Penguin Books Ltd',
9780241963333,The Cleaner of Chartres,Salley Vickers,eBook,,$15.99, 9780241963333,,'Penguin Books Ltd',
9780755350766,Two Women,Martina Cole,eBook,,$11.99, 9780755350766,,'Digital original',
9780141911137,The Corfu Trilogy,Gerald Durrell,eBook,,$18.99, 9780141911137,,'Penguin Books Ltd',
9780330525442,book not found,,,,, 9780330525442,,,
9780575097759,The Well of Ascension,Brandon Sanderson,eBook,,$11.99, 9780575097759,2010-3-30,"'Orion', 'Digital original'",800
9780755372225,You Can't Hide,Karen Rose,eBook,,$11.99, 9780755372225,2009-10-15,"'Headline', 'Digital original'",300
9780755358939,Lights Out Till Dawn,Dee Williams,eBook,,$12.99, 9780755358939,,'Digital original',
9780748115563,The Glass Castle,Jeannette Walls,eBook,,$11.99, 9780748115563,,'Digital original',
9780199754878,What Is Mathematics?,the late Richard Courant,eText,,$29.92, 9780199754878,,,2
9780544866966,book not found,,,,, 9780544866966,,,
9780761158288,book not found,,,,, 9780761158288,,'Workman Publishing Company',
9780141927558,We Have Always Lived in the Castle,Shirley Jackson,eBook,,$15.99, 9780141927558,2009-10-1,'Penguin Books Ltd',176
9780241986899,Mary Queen of Scots,John Guy,eBook,,$15.99, 9780241986899,,'Media tie-in',
9780141903163,Bookends,Jane Green,eBook,,$15.99, 9780141903163,,'Penguin Books Ltd',
9781101559901,book not found,,,,, 9781101559901,2012-1-17,'Penguin Publishing Group',400
9780316408769,book not found,,,,, 9780316408769,,'US',
9780285641266,book not found,,,,, 9780285641266,,'Profile',
9780748115372,The Shadow Rising,Robert Jordan,eBook,,$12.99, 9780748115372,2010-1-19,"'Little, Brown Book Group', 'Digital original'",1056
9780141960401,I'm Watching You,Mary Burton,eBook,,$14.99, 9780141960401,,'Penguin Books Ltd',
9780241966150,Adolf Hitler,Spike Milligan,eBook,,$14.99, 9780241966150,2012-12-13,'0 - 2 years old',144
9781405925648,Love Me Not,M. J. Arlidge,eBook,,$15.99, 9781405925648,2017-5-18,'Penguin Books Ltd',368
9780141925288,How to be Good,Nick Hornby,eBook,,$15.99, 9780141925288,,'Penguin Books Ltd',
9780199705566,book not found,,,,,,,,
9780748130771,Dust,Patricia Cornwell,eBook,,$11.99, 9780748130771,2013-11-12,"'Little, Brown Book Group', 'Digital original'",528
9780141937458,The Penguin History of the United States of America,Hugh Brogan,eBook,,$18.99, 9780141937458,,'Penguin Books Ltd',
9780316341707,book not found,,,,, 9780316341707,2018-10-2,'2',
9781407037783,I Feel Bad About My Neck,Nora Ephron,eBook,,$15.99, 9781407037783,,'Transworld',
9780330472944,book not found,,,,, 9780330472944,,,
9780765388889,book not found,,,,, 9780765388889,2017-3-21,"'Tor Books', '21.84 x 15.24 x 3.18'",336
9781101475782,book not found,,,,, 9781101475782,2011-2-17,'1',432
9780060583262,book not found,,,,,,,,
9781101903919,Cravings,Chrissy Teigen,Hardcover,,$59.50, 9781101903919,,"'US', '1.07'",
9780755350834,When the Eagle Hunts (Eagles of the Empire 3),Simon Scarrow,eBook,,$12.99, 9780755350834,2008-9-4,"'Headline', 'Digital original'",448
9781281371928,book not found,,,,, 9781281371928,,'US',
9780241238844,book not found,,,,,,,,
9780241968574,Love in the Time of Cholera,Gabriel Garcia Marquez,eBook,,$15.99, 9780241968574,2014-3-6,'Penguin Books Ltd',368
9780241322369,The Honourable Schoolboy,John le Carré,eBook,,$15.99, 9780241322369,2018-9-27,'Penguin Books Ltd',704
9780230771475,book not found,,,,,,,,
9780547529875,The Lemonade War,Jacqueline Davies,eBook,,$4.99, 9780547529875,2009-5-4,'1',
9781101082218,Skinwalker,Faith Hunter,eBook,$13.19,$10.99, 9781101082218,2009-7-7,'1',
9780857204301,The Lady of the Rivers,Philippa Gregory,eBook,,$13.99, 9780857204301,2011-9-15,'Simon & Schuster UK',512
9780061974267,book not found,,,,,,,,
9781306064026,book not found,,,,, 9781306064026,,'US',
9780307538376,Midnight in the Garden of Good and Evil,John Berendt,eBook,$25.70,$20.99, 9780307538376,,,
9780141969053,Merciless,Mary Burton,eBook,,$15.99, 9780141969053,,'Penguin Books Ltd',
9780141959368,The Happy Return,C.S. Forester,eBook,,$15.99, 9780141959368,2006-10-5,'Penguin Books Ltd',304
9780748109388,From Potter's Field,Patricia Cornwell,eBook,,$11.99, 9780748109388,2008-9-4,"'Little, Brown Book Group', 'Digital original'",416
9780241359181,The Boy Who Followed His Father into Auschwitz,Jeremy Dronfield,eBook,,$16.99, 9780241359181,,'Penguin Books Ltd',
9780241956915,State of Emergency,Dominic Sandbrook,eBook,,$19.99, 9780241956915,,'Penguin Books Ltd',
9781405527590,Time of Death,Mark Billingham,eBook,,$11.99, 9781405527590,2015-4-23,"'Little, Brown Book Group', 'Digital original'",448
9781101079089,The House on Tradd Street,Karen White,eBook,$13.70,$11.99, 9781101079089,2008-11-4,'1',352
9780755355983,Don't Want To Miss A Thing,Jill Mansell,eBook,,$11.99, 9780755355983,,'Digital original',
9780753550281,Essentialism,Greg McKeown,eBook,,$18.99, 9780753550281,,'GB',
9781306017466,book not found,,,,, 9781306017466,,'US',
9780241957936,Shoes Were For Sunday,Molly Weir,eBook,,$14.99, 9780241957936,,'Penguin Books Ltd',
9780755350759,Goodnight Lady,Martina Cole,eBook,,$11.99, 9780755350759,,'Digital original',
9781409010661,Homecoming Girls,Val Wood,eBook,,$15.99, 9781409010661,,'Transworld',
9780698178519,book not found,,,,, 9780698178519,,,1
9780786954056,Streams of Silver,R.A. Salvatore,eBook,$16.12,$12.99, 9780786954056,2009-6-23,'5',384
9780575090989,Baptism of Fire,Andrzej Sapkowski,eBook,,$12.99, 9780575090989,2014-3-6,"'Orion', 'Digital original'",288
9780007289264,Fear is the Key,Alistair MacLean,eBook,,$9.99, 9780007289264,,'HarperCollins Publishers',
9781101136249,The Game of Life and How to Play It,Florence Scovel Shinn,eBook,$20.54,$16.99, 9781101136249,,,
9780393248821,The Annotated Little Women (The Annotated Books),Louisa May Alcott,eBook,$61.55,$49.99, 9780393248821,2015-10-22,'0',668
9781299091436,book not found,,,,, 9781299091436,,'US',
9781408818909,The Song of Achilles,Madeline Miller,eBook,$15.99,$13.99, 9781408818909,2011-9-5,"'Bloomsbury Publishing', '1'",368
9780241385838,Wham! George & Me,Andrew Ridgeley,eBook,,$19.99, 9780241385838,,'Penguin Books Ltd',
9780358168508,book not found,,,,, 9780358168508,2019-4-23,'HMH Books',
9780571277032,Days Without End,Sebastian Barry,eBook,$14.29,$12.99, 9780571277032,,'1',
9781405932493,A Gift for Dying,M. J. Arlidge,eBook,,$15.99, 9781405932493,,'Penguin Books Ltd',
9781405922265,Tom Clancy's Duty and Honour,Grant Blackwood,eBook,,$15.99, 9781405922265,2016-6-16,'Penguin Books Ltd',512
9781400078998,book not found,,,,, 9781400078998,,,
9780061759734,book not found,,,,,,,,
9780141960951,Our Kind of Traitor,John le Carré,eBook,,$15.99, 9780141960951,,'Penguin Books Ltd',
9780755387083,4th of July,James Patterson,eBook,,$12.99, 9780755387083,2011-4-28,"'18 - 99 years old', '4'",351
9780748112616,book not found,,,,, 9780748112616,,'Digital original',
9780141909813,Rachel's Holiday,Marian Keyes,eBook,,$15.99, 9780141909813,2005-5-26,'Penguin Books Ltd',640
9780141900957,A Lesser Evil,Lesley Pearse,eBook,,$15.99, 9780141900957,,'Penguin Books Ltd',
9780755387281,The 5th Horseman,James Patterson,eBook,,$12.99, 9780755387281,2011-4-28,"'Headline', 'Digital original'",354
9780765384461,Binti,Nnedi Okorafor,eBook,,$3.99, 9780765384461,2015-9-22,'1',
9780544464032,Vegan Under Pressure,Jill Nussinow,eBook,,$26.99, 9780544464032,,'1',
9781310011504,Refuge,Karen Lynch,eBook,,$6.47, 9781310011504,2015-11-18,'Karen Lynch',
9780755350469,The Rose Demon,Paul Doherty,eBook,,$12.99, 9780755350469,,'Digital original',
9780547346656,Heart Is A Lonely Hunter,Carson McCullers,eBook,,$26.99, 9780547346656,,,
9780241965290,"Pure, White and Deadly",John Yudkin,eBook,,$16.99, 9780241965290,,'Penguin Books Ltd',
9781250147905,The Hazel Wood,Melissa Albert,Hardcover,,$37.40, 9781250147905,2018-1-30,"'12 - 18 years old', 'FLATIRON                      '",368
9780553897050,A Christmas Carol,Charles Dickens,eBook,$8.55,$7.99, 9780553897050,,,
9780995774421,book not found,,,,, 9780995774421,,,1
9780307796462,book not found,,,,, 9780307796462,2011-6-28,'1',
9780141968728,The Penguin History of the World,J M Roberts,eBook,,$19.99, 9780141968728,,'Penguin Books Ltd',
9781370446810,book not found,,,,, 9781370446810,2018-6-19,,
9780679645443,Into the Fire,Dakota Meyer,eBook,$17.14,$13.99, 9780679645443,,,
9781101171226,Blood Cross,Faith Hunter,eBook,$11.72,$10.99, 9781101171226,2010-1-5,'2',336
9780141932408,Religion and the Decline of Magic,Sir Keith Thomas,eBook,,$19.99, 9780141932408,,'Penguin Books Ltd',
9780571334667,Normal People,Sally Rooney,eBook,$16.49,$14.99, 9780571334667,,'Faber & Faber',
9780060652951,The Great Divorce,C. S. Lewis,Paperback,,$33.25, 9780060652951,2015-4-21,"'HARPERCOLLINS                 ', 'New edition'",160
9780755385775,The Empty Cradle,Rosie Goodwin,eBook,,$11.99, 9780755385775,,'Digital original',
9780230763197,book not found,,,,,,,,
9780751548303,The Summer Queen,Elizabeth Chadwick,Paperback,$24.99,$21.75, 9780751548303,2014-7-8,"'Little Brown', '1'",496
9780241968673,The Smartest Guys in the Room,Bethany McLean,eBook,,$16.99, 9780241968673,,'Penguin Books Ltd',
9781311858375,Cookie Recipes,Hannie P. Scott,eBook,,$0.00, 9781311858375,,,
9780241348413,Top Marks For Murder,Robin Stevens,eBook,,$9.99, 9780241348413,2019-8-8,"'9 - 12 years old', '8'",352
9780307784346,The Way of Zen,Alan W. Watts,eBook,$8.55,$7.99, 9780307784346,2011-2-16,,
9780241401453,The Autobiography,Sir Alastair Cook,eBook,,$14.99, 9780241401453,,'Penguin Books Ltd',
9780525575290,Walking in Wonder,John O'Donohue,eBook,$25.70,$20.99, 9780525575290,,,
9780983866541,The Best Intentions,Candice Hern,eBook,,$3.99, 9780983866541,,,
9781118808085,book not found,,,,, 9781118808085,,'US',
9780446699310,The 5th Horseman,James Patterson,Paperback,,$37.70, 9780446699310,2007-4-17,"'GRAND CENTRAL PUBL            ', '20.32 x 13.97 x 3.18'",432
9780752471372,The Cromwell Street Murders,John Bennett,eBook,$10.99,$9.99, 9780752471372,,'The History Press',
9780141942414,Comeback,Dick Francis,eBook,,$15.99, 9780141942414,2012-2-16,'0 - 2 years old',288
9780241970324,After You with the Pistol,Kyril Bonfiglioli,eBook,,$15.99, 9780241970324,2014-6-5,'Penguin Books Ltd',198
9781407013152,The Outcast,Sadie Jones,eBook,,$15.99, 9781407013152,,'Random House',
9780141929859,George's Marvellous Medicine,Roald Dahl,eBook,,$9.99, 9780141929859,,"""Penguin Random House Children's UK""",
9780571340309,Lanny,Max Porter,eBook,$16.49,$14.99, 9780571340309,,'Faber & Faber',
9780748130467,The Notebook,,eBook,,$11.99, 9780748130467,2011-4-7,"'Little, Brown Book Group'",224
9780743493529,Holly,Jude Deveraux,eBook,,$6.99, 9780743493529,,'Pocket Books',
9781407005355,Cross Country,James Patterson,eBook,,$15.99, 9781407005355,2008-11-6,'Random House',432
9780141917672,Stolen,Lesley Pearse,eBook,,$15.99, 9780141917672,,'Penguin Books Ltd',
9780755379309,When God Was a Rabbit,Sarah Winman,Paperback,$22.99,$20.40, 9780755379309,,"'GB', '2.2 x 13.1 x 19.8'",
9780571328505,Secrets of a Sun King,Emma Carroll,eBook,$10.99,$9.99, 9780571328505,,'Faber & Faber',
9781407070254,Die Trying,Lee Child,eBook,,$16.99, 9781407070254,2008-9-4,'Transworld',560
9780995774452,book not found,,,,, 9780995774452,,,1
9781407098012,The Odessa File,Frederick Forsyth,eBook,,$15.99, 9781407098012,,'Random House',
9781405518499,book not found,,,,, 9781405518499,,'GB',
9781119144762,Fanatical Prospecting,Jeb Blount,eText,,$35.19, 9781119144762,,'1',
9781328561763,book not found,,,,, 9781328561763,2018-12-25,'HarperCollins',
9780141967479,The Looking Glass War,John le Carré,eBook,,$15.99, 9780141967479,2011-11-3,'0 - 2 years old',288
9780807012444,The Miracle of Mindfulness,Thich Nhat Hanh,eBook,$22.01,$17.99, 9780807012444,,,
9781105876677,book not found,,,,,,,,
9780297868125,book not found,,,,,,,,
9780230771253,book not found,,,,,,,,
9781407033839,Blind Faith,Ben Elton,eBook,,$15.99, 9781407033839,,'Transworld',
9780748129331,The Night Watch,Sarah Waters,eBook,,$11.99, 9780748129331,,'Digital original',
9781405919203,The Doll's House,M. J. Arlidge,eBook,,$15.99, 9781405919203,2015-2-12,'Penguin Books Ltd',448
9781118023709,book not found,,,,, 9781118023709,,'US',
9781416545484,Resistance,J.M. Dillard,eBook,,$11.99, 9781416545484,2007-8-28,'Pocket Books/Star Trek',384
9780749040567,Elm Tree Road,Anna Jacobs,eBook,$14.38,$12.99, 9780749040567,2011-8-29,'Allison & Busby',352
9780795337192,The Holocaust,Martin Gilbert,eBook,$31.89,$25.99, 9780795337192,,,
9780755350728,The Runaway,Martina Cole,eBook,,$11.99, 9780755350728,,'Digital original',
9781322030517,book not found,,,,, 9781322030517,,'US',
9780997389999,book not found,,,,, 9780997389999,,,
9780241187821,Athelstan (Penguin Monarchs),Tom Holland,eBook,,$12.99, 9780241187821,2016-6-30,'Penguin Books Ltd',160
9780812994896,Douglas MacArthur,Arthur Herman,eBook,$25.70,$20.99, 9780812994896,,,
9780857200259,City of Sin,Catharine Arnold,eBook,,$16.99, 9780857200259,,'Simon & Schuster UK',
